status	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	dist_4	match_4	dist_5	match_5	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	1	heart	hairtin	𐌷𐌰𐌹𐍂𐍄𐌹𐌽	yes	2	haitan: address (V.), be named, bid (V.), call (V.), command (V.), i...	2	haiti: behest, command (N.), order (N.), promise (N.)	2	haírtō: heart	3	waírþōn: establish the monetary value of, price (V.), set a price on,...	3	waírþan: arise, be born, become, come about, come into existence, com...	you shall love the Lord your God with all your heart, and with all your soul, and with all your mind, and with all your strength.' This is the first commandment.	jah frijos fraujan guþ þeinana us allamma hairtin þeinamma jah us allai saiwalai þeinai jah us allai gahugdai þeinai jah us allai mahtai þeinai. so frumista anabusns.	𐌾𐌰𐌷 𐍆𐍂𐌹𐌾𐍉𐍃 𐍆𐍂𐌰𐌿𐌾𐌰𐌽 𐌲𐌿𐌸 𐌸𐌴𐌹𐌽𐌰𐌽𐌰 𐌿𐍃 𐌰𐌻𐌻𐌰𐌼𐌼𐌰 𐌷𐌰𐌹𐍂𐍄𐌹𐌽 𐌸𐌴𐌹𐌽𐌰𐌼𐌼𐌰 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐍃𐌰𐌹𐍅𐌰𐌻𐌰𐌹 𐌸𐌴𐌹𐌽𐌰𐌹 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐌲𐌰𐌷𐌿𐌲𐌳𐌰𐌹 𐌸𐌴𐌹𐌽𐌰𐌹 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐌼𐌰𐌷𐍄𐌰𐌹 𐌸𐌴𐌹𐌽𐌰𐌹. 𐍃𐍉 𐍆𐍂𐌿𐌼𐌹𐍃𐍄𐌰 𐌰𐌽𐌰𐌱𐌿𐍃𐌽𐍃.
okay	1	strength	mahtai	𐌼𐌰𐌷𐍄𐌰𐌹	yes	2	mahts: capability, might (N.), miracle, power (N.), strength	2	maitan: cut (V.), hew	2	ahtau: eight; lat. octo	3	magan: be able, be powerful, can (V.), have the ability	3	mahteigs: able, capable, possible, power-holding, powerful	you shall love the Lord your God with all your heart, and with all your soul, and with all your mind, and with all your strength.' This is the first commandment.	jah frijos fraujan guþ þeinana us allamma hairtin þeinamma jah us allai saiwalai þeinai jah us allai gahugdai þeinai jah us allai mahtai þeinai. so frumista anabusns.	𐌾𐌰𐌷 𐍆𐍂𐌹𐌾𐍉𐍃 𐍆𐍂𐌰𐌿𐌾𐌰𐌽 𐌲𐌿𐌸 𐌸𐌴𐌹𐌽𐌰𐌽𐌰 𐌿𐍃 𐌰𐌻𐌻𐌰𐌼𐌼𐌰 𐌷𐌰𐌹𐍂𐍄𐌹𐌽 𐌸𐌴𐌹𐌽𐌰𐌼𐌼𐌰 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐍃𐌰𐌹𐍅𐌰𐌻𐌰𐌹 𐌸𐌴𐌹𐌽𐌰𐌹 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐌲𐌰𐌷𐌿𐌲𐌳𐌰𐌹 𐌸𐌴𐌹𐌽𐌰𐌹 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐌼𐌰𐌷𐍄𐌰𐌹 𐌸𐌴𐌹𐌽𐌰𐌹. 𐍃𐍉 𐍆𐍂𐌿𐌼𐌹𐍃𐍄𐌰 𐌰𐌽𐌰𐌱𐌿𐍃𐌽𐍃.
okay	1	teacher	laisari	𐌻𐌰𐌹𐍃𐌰𐍂𐌹	yes	2	kaisar: emperor	2	laisāreis: instructor, teacher	2	laisan: know	3	laistōn: achieve	3	lisan: assemble, collect (V.), gather	The scribe said to him, "Truly, teacher, you have said well that he is one, and there is none other but he,	jah qaþ du imma sa bokareis: waila, laisari, bi sunjai qast þatei ains ist, jah nist anþar alja imma;	𐌾𐌰𐌷 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰 𐍃𐌰 𐌱𐍉𐌺𐌰𐍂𐌴𐌹𐍃: 𐍅𐌰𐌹𐌻𐌰, 𐌻𐌰𐌹𐍃𐌰𐍂𐌹, 𐌱𐌹 𐍃𐌿𐌽𐌾𐌰𐌹 𐌵𐌰𐍃𐍄 𐌸𐌰𐍄𐌴𐌹 𐌰𐌹𐌽𐍃 𐌹𐍃𐍄, 𐌾𐌰𐌷 𐌽𐌹𐍃𐍄 𐌰𐌽𐌸𐌰𐍂 𐌰𐌻𐌾𐌰 𐌹𐌼𐌼𐌰;
okay	1	heart	hairtin	𐌷𐌰𐌹𐍂𐍄𐌹𐌽	yes	2	haitan: address (V.), be named, bid (V.), call (V.), command (V.), i...	2	haiti: behest, command (N.), order (N.), promise (N.)	2	haírtō: heart	3	waírþōn: establish the monetary value of, price (V.), set a price on,...	3	waírþan: arise, be born, become, come about, come into existence, com...	and to love him with all the heart, and with all the understanding, with all the soul, and with all the strength, and to love his neighbor as himself, is more important than all whole burnt offerings and sacrifices."	jah þata du frijon ina us allamma hairtin jah us allamma fraþja jah us allai saiwalai jah us allai mahtai, jah þata du frijon nehvundjan swe sik silban managizo ist allaim þaim alabrunstim jah saudim.	𐌾𐌰𐌷 𐌸𐌰𐍄𐌰 𐌳𐌿 𐍆𐍂𐌹𐌾𐍉𐌽 𐌹𐌽𐌰 𐌿𐍃 𐌰𐌻𐌻𐌰𐌼𐌼𐌰 𐌷𐌰𐌹𐍂𐍄𐌹𐌽 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌼𐌼𐌰 𐍆𐍂𐌰𐌸𐌾𐌰 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐍃𐌰𐌹𐍅𐌰𐌻𐌰𐌹 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐌼𐌰𐌷𐍄𐌰𐌹, 𐌾𐌰𐌷 𐌸𐌰𐍄𐌰 𐌳𐌿 𐍆𐍂𐌹𐌾𐍉𐌽 𐌽𐌴𐍈𐌿𐌽𐌳𐌾𐌰𐌽 𐍃𐍅𐌴 𐍃𐌹𐌺 𐍃𐌹𐌻𐌱𐌰𐌽 𐌼𐌰𐌽𐌰𐌲𐌹𐌶𐍉 𐌹𐍃𐍄 𐌰𐌻𐌻𐌰𐌹𐌼 𐌸𐌰𐌹𐌼 𐌰𐌻𐌰𐌱𐍂𐌿𐌽𐍃𐍄𐌹𐌼 𐌾𐌰𐌷 𐍃𐌰𐌿𐌳𐌹𐌼.
okay	1	strength	mahtai	𐌼𐌰𐌷𐍄𐌰𐌹	yes	2	mahts: capability, might (N.), miracle, power (N.), strength	2	maitan: cut (V.), hew	2	ahtau: eight; lat. octo	3	magan: be able, be powerful, can (V.), have the ability	3	mahteigs: able, capable, possible, power-holding, powerful	and to love him with all the heart, and with all the understanding, with all the soul, and with all the strength, and to love his neighbor as himself, is more important than all whole burnt offerings and sacrifices."	jah þata du frijon ina us allamma hairtin jah us allamma fraþja jah us allai saiwalai jah us allai mahtai, jah þata du frijon nehvundjan swe sik silban managizo ist allaim þaim alabrunstim jah saudim.	𐌾𐌰𐌷 𐌸𐌰𐍄𐌰 𐌳𐌿 𐍆𐍂𐌹𐌾𐍉𐌽 𐌹𐌽𐌰 𐌿𐍃 𐌰𐌻𐌻𐌰𐌼𐌼𐌰 𐌷𐌰𐌹𐍂𐍄𐌹𐌽 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌼𐌼𐌰 𐍆𐍂𐌰𐌸𐌾𐌰 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐍃𐌰𐌹𐍅𐌰𐌻𐌰𐌹 𐌾𐌰𐌷 𐌿𐍃 𐌰𐌻𐌻𐌰𐌹 𐌼𐌰𐌷𐍄𐌰𐌹, 𐌾𐌰𐌷 𐌸𐌰𐍄𐌰 𐌳𐌿 𐍆𐍂𐌹𐌾𐍉𐌽 𐌽𐌴𐍈𐌿𐌽𐌳𐌾𐌰𐌽 𐍃𐍅𐌴 𐍃𐌹𐌺 𐍃𐌹𐌻𐌱𐌰𐌽 𐌼𐌰𐌽𐌰𐌲𐌹𐌶𐍉 𐌹𐍃𐍄 𐌰𐌻𐌻𐌰𐌹𐌼 𐌸𐌰𐌹𐌼 𐌰𐌻𐌰𐌱𐍂𐌿𐌽𐍃𐍄𐌹𐌼 𐌾𐌰𐌷 𐍃𐌰𐌿𐌳𐌹𐌼.
okay	1	holy	weihamma	𐍅𐌴𐌹𐌷𐌰𐌼𐌼𐌰	yes	2	weihaba: earnestly, hallowedly, sacredly, with sanctitiy	3	weihan: battle (V.), combat (V.), consecrate (V.), dispute (V.), eng...	3	weihiþa: consecration, holiness, sanctification, sanctity	3	weiha: priest, sacerdotal official	4	wamba: belly (N.), internal abdominal organs, uterus, viscera, womb	For David himself said in the Holy Spirit, 'The Lord said to my Lord, "Sit at my right hand, until I make your enemies the footstool of your feet."'	silba auk Daweid qaþ in ahmin weihamma: qiþiþ frauja du fraujin meinamma, sit af taihswon meinai, unte ik galagja fijands þeinans fotubaurd fotiwe þeinaize.	𐍃𐌹𐌻𐌱𐌰 𐌰𐌿𐌺 𐌳𐌰𐍅𐌴𐌹𐌳 𐌵𐌰𐌸 𐌹𐌽 𐌰𐌷𐌼𐌹𐌽 𐍅𐌴𐌹𐌷𐌰𐌼𐌼𐌰: 𐌵𐌹𐌸𐌹𐌸 𐍆𐍂𐌰𐌿𐌾𐌰 𐌳𐌿 𐍆𐍂𐌰𐌿𐌾𐌹𐌽 𐌼𐌴𐌹𐌽𐌰𐌼𐌼𐌰, 𐍃𐌹𐍄 𐌰𐍆 𐍄𐌰𐌹𐌷𐍃𐍅𐍉𐌽 𐌼𐌴𐌹𐌽𐌰𐌹, 𐌿𐌽𐍄𐌴 𐌹𐌺 𐌲𐌰𐌻𐌰𐌲𐌾𐌰 𐍆𐌹𐌾𐌰𐌽𐌳𐍃 𐌸𐌴𐌹𐌽𐌰𐌽𐍃 𐍆𐍉𐍄𐌿𐌱𐌰𐌿𐍂𐌳 𐍆𐍉𐍄𐌹𐍅𐌴 𐌸𐌴𐌹𐌽𐌰𐌹𐌶𐌴.
okay	1	pray	bidjaiþ	𐌱𐌹𐌳𐌾𐌰𐌹𐌸	yes	2	bidjan: ask, ask a favour, ask for, beg, beseech, entreat, petition ...	3	bidan: ask for, beseech	3	bifaih: exaction, self-enrichment at others expense	3	bilaif: remains (N.), surviving remnant, what remains behind	3	bimait: circumcision	Pray that your flight won't be in the winter.	aþþan bidjaiþ ei ni wairþai sa þlauhs izwar wintrau.	𐌰𐌸𐌸𐌰𐌽 𐌱𐌹𐌳𐌾𐌰𐌹𐌸 𐌴𐌹 𐌽𐌹 𐍅𐌰𐌹𐍂𐌸𐌰𐌹 𐍃𐌰 𐌸𐌻𐌰𐌿𐌷𐍃 𐌹𐌶𐍅𐌰𐍂 𐍅𐌹𐌽𐍄𐍂𐌰𐌿.
okay	1	winter	wintrau	𐍅𐌹𐌽𐍄𐍂𐌰𐌿	yes	2	wistra-: westerly, western (Adj.)	2	wintrus: winter (N.), wintertime, year	3	winna: libido, passion, sexual aching	3	wiþra: against, facing, opposite, to, toward, vis-a-vis	3	witan: be observant of, give attention to, give observance to, have...	Pray that your flight won't be in the winter.	aþþan bidjaiþ ei ni wairþai sa þlauhs izwar wintrau.	𐌰𐌸𐌸𐌰𐌽 𐌱𐌹𐌳𐌾𐌰𐌹𐌸 𐌴𐌹 𐌽𐌹 𐍅𐌰𐌹𐍂𐌸𐌰𐌹 𐍃𐌰 𐌸𐌻𐌰𐌿𐌷𐍃 𐌹𐌶𐍅𐌰𐍂 𐍅𐌹𐌽𐍄𐍂𐌰𐌿.
okay	1	beginning	anastodeinai	𐌰𐌽𐌰𐍃𐍄𐍉𐌳𐌴𐌹𐌽𐌰𐌹	yes	2	anastōdeins: beginning (N.), commencement, start (N.)	4	anastōdjan: begin (V.), start (V.)	5	stōdeins: standing (N.)	6	anasilan: become quiescent, cease, come to a standstill, grow calm, si...	6	anaƕeilan: give a rest period, give repose, give respite, set a rest	For in those days there will be oppression, such as there has not been the like from the beginning of the creation which God created until now, and never will be.	wairþand auk þai dagos jainai aglo swaleika, swe ni was swaleika fram anastodeinai gaskaftais þoei gaskop guþ, und hita, jah ni wairþiþ.	𐍅𐌰𐌹𐍂𐌸𐌰𐌽𐌳 𐌰𐌿𐌺 𐌸𐌰𐌹 𐌳𐌰𐌲𐍉𐍃 𐌾𐌰𐌹𐌽𐌰𐌹 𐌰𐌲𐌻𐍉 𐍃𐍅𐌰𐌻𐌴𐌹𐌺𐌰, 𐍃𐍅𐌴 𐌽𐌹 𐍅𐌰𐍃 𐍃𐍅𐌰𐌻𐌴𐌹𐌺𐌰 𐍆𐍂𐌰𐌼 𐌰𐌽𐌰𐍃𐍄𐍉𐌳𐌴𐌹𐌽𐌰𐌹 𐌲𐌰𐍃𐌺𐌰𐍆𐍄𐌰𐌹𐍃 𐌸𐍉𐌴𐌹 𐌲𐌰𐍃𐌺𐍉𐍀 𐌲𐌿𐌸, 𐌿𐌽𐌳 𐌷𐌹𐍄𐌰, 𐌾𐌰𐌷 𐌽𐌹 𐍅𐌰𐌹𐍂𐌸𐌹𐌸.
okay	1	creation	gaskaftais	𐌲𐌰𐍃𐌺𐌰𐍆𐍄𐌰𐌹𐍃	yes	2	gaskafts: act of creation, creation, creature	4	skafts: act of creation, created, creation, creature, readied, ready...	4	gaskadweins: clothing, covering (N.), covering apparel, „shading“ (N.)	4	gasahts: confutation, refutation, reproach (N.)	4	gaskapjan: create, make (V.)	For in those days there will be oppression, such as there has not been the like from the beginning of the creation which God created until now, and never will be.	wairþand auk þai dagos jainai aglo swaleika, swe ni was swaleika fram anastodeinai gaskaftais þoei gaskop guþ, und hita, jah ni wairþiþ.	𐍅𐌰𐌹𐍂𐌸𐌰𐌽𐌳 𐌰𐌿𐌺 𐌸𐌰𐌹 𐌳𐌰𐌲𐍉𐍃 𐌾𐌰𐌹𐌽𐌰𐌹 𐌰𐌲𐌻𐍉 𐍃𐍅𐌰𐌻𐌴𐌹𐌺𐌰, 𐍃𐍅𐌴 𐌽𐌹 𐍅𐌰𐍃 𐍃𐍅𐌰𐌻𐌴𐌹𐌺𐌰 𐍆𐍂𐌰𐌼 𐌰𐌽𐌰𐍃𐍄𐍉𐌳𐌴𐌹𐌽𐌰𐌹 𐌲𐌰𐍃𐌺𐌰𐍆𐍄𐌰𐌹𐍃 𐌸𐍉𐌴𐌹 𐌲𐌰𐍃𐌺𐍉𐍀 𐌲𐌿𐌸, 𐌿𐌽𐌳 𐌷𐌹𐍄𐌰, 𐌾𐌰𐌷 𐌽𐌹 𐍅𐌰𐌹𐍂𐌸𐌹𐌸.
okay	1	believe	galaubjaiþ	𐌲𐌰𐌻𐌰𐌿𐌱𐌾𐌰𐌹𐌸	yes	2	galaubjan: be confident of, believe, have confidence in, have faith in,...	3	gadaubjan: be numb, deaden, harden (V.), make insensitive	3	galausjan: extract (V.), liberate, loose (V.), loosen (V.), release (V....	3	galaubei: magnificence, splendour	4	gakausjan: subject to a test, test (V.), try (V.)	Then if anyone tells you, 'Look, here is the Christ!' or, 'Look, there!' don't believe it.	jah þan jabai hvas izwis qiþai: sai, her Xristus, aiþþau sai, jainar, ni galaubjaiþ;	𐌾𐌰𐌷 𐌸𐌰𐌽 𐌾𐌰𐌱𐌰𐌹 𐍈𐌰𐍃 𐌹𐌶𐍅𐌹𐍃 𐌵𐌹𐌸𐌰𐌹: 𐍃𐌰𐌹, 𐌷𐌴𐍂 𐍇𐍂𐌹𐍃𐍄𐌿𐍃, 𐌰𐌹𐌸𐌸𐌰𐌿 𐍃𐌰𐌹, 𐌾𐌰𐌹𐌽𐌰𐍂, 𐌽𐌹 𐌲𐌰𐌻𐌰𐌿𐌱𐌾𐌰𐌹𐌸;
okay	1	see	gasaihvand	𐌲𐌰𐍃𐌰𐌹𐍈𐌰𐌽𐌳	no	2	gasaíƕan: catch sight of, espy, look at, perceive, see (V.)	2	gasaíƕans: visible	3	gafaihan: joy (V.)	4	gahaitan: announce as a pledge, call together, claim to be, convoke, p...	4	gamainjan: be a partner in, be a partner with, debase, defile, demean, ...	Then they will see the Son of Man coming in clouds with great power and glory.	jah þan gasaihvand sunu mans qimandan in milhmam miþ mahtai managai jah wulþau.	𐌾𐌰𐌷 𐌸𐌰𐌽 𐌲𐌰𐍃𐌰𐌹𐍈𐌰𐌽𐌳 𐍃𐌿𐌽𐌿 𐌼𐌰𐌽𐍃 𐌵𐌹𐌼𐌰𐌽𐌳𐌰𐌽 𐌹𐌽 𐌼𐌹𐌻𐌷𐌼𐌰𐌼 𐌼𐌹𐌸 𐌼𐌰𐌷𐍄𐌰𐌹 𐌼𐌰𐌽𐌰𐌲𐌰𐌹 𐌾𐌰𐌷 𐍅𐌿𐌻𐌸𐌰𐌿.
okay	1	glory	wulþau	𐍅𐌿𐌻𐌸𐌰𐌿	yes	2	wulan: be aglow with, boil over, effuse (V.), seethe, surge forth, ...	2	hulþa: beloved person, sweetheart (M.)	2	wulþags: glorious, resplendent, splendid, wonderful	2	wulþus: glory, magnificence, majesty, resplendence, splendour	2	wulþrs: importance, important, meaning, meaningful, meaningfulness, ...	Then they will see the Son of Man coming in clouds with great power and glory.	jah þan gasaihvand sunu mans qimandan in milhmam miþ mahtai managai jah wulþau.	𐌾𐌰𐌷 𐌸𐌰𐌽 𐌲𐌰𐍃𐌰𐌹𐍈𐌰𐌽𐌳 𐍃𐌿𐌽𐌿 𐌼𐌰𐌽𐍃 𐌵𐌹𐌼𐌰𐌽𐌳𐌰𐌽 𐌹𐌽 𐌼𐌹𐌻𐌷𐌼𐌰𐌼 𐌼𐌹𐌸 𐌼𐌰𐌷𐍄𐌰𐌹 𐌼𐌰𐌽𐌰𐌲𐌰𐌹 𐌾𐌰𐌷 𐍅𐌿𐌻𐌸𐌰𐌿.
okay	1	gather	galisiþ	𐌲𐌰𐌻𐌹𐍃𐌹𐌸	yes	2	alisi: alder	2	galisan: assemble (V.), bring together, collect (V.), gather together	2	gaqimiþ:	3	gaqiss: agreeing, agreement, concurrence, concurring	3	alisō: alder	Then he will send out his angels, and will gather together his chosen ones from the four winds, from the ends of the earth to the ends of the sky.	jah þan insandeiþ aggiluns seinans jah galisiþ þans gawalidans seinans af fidwor windam fram andjam airþos und andi himinis.	𐌾𐌰𐌷 𐌸𐌰𐌽 𐌹𐌽𐍃𐌰𐌽𐌳𐌴𐌹𐌸 𐌰𐌲𐌲𐌹𐌻𐌿𐌽𐍃 𐍃𐌴𐌹𐌽𐌰𐌽𐍃 𐌾𐌰𐌷 𐌲𐌰𐌻𐌹𐍃𐌹𐌸 𐌸𐌰𐌽𐍃 𐌲𐌰𐍅𐌰𐌻𐌹𐌳𐌰𐌽𐍃 𐍃𐌴𐌹𐌽𐌰𐌽𐍃 𐌰𐍆 𐍆𐌹𐌳𐍅𐍉𐍂 𐍅𐌹𐌽𐌳𐌰𐌼 𐍆𐍂𐌰𐌼 𐌰𐌽𐌳𐌾𐌰𐌼 𐌰𐌹𐍂𐌸𐍉𐍃 𐌿𐌽𐌳 𐌰𐌽𐌳𐌹 𐌷𐌹𐌼𐌹𐌽𐌹𐍃.
okay	1	earth	airþos	𐌰𐌹𐍂𐌸𐍉𐍃	yes	2	waírþōn: establish the monetary value of, price (V.), set a price on,...	2	waírþs: ...wards, of appropriate fitness, qualified, towards, worth ...	2	airis: much earlier	2	aírþa: earth, land (N.)	2	airus: embassy, emissary, messenger	Then he will send out his angels, and will gather together his chosen ones from the four winds, from the ends of the earth to the ends of the sky.	jah þan insandeiþ aggiluns seinans jah galisiþ þans gawalidans seinans af fidwor windam fram andjam airþos und andi himinis.	𐌾𐌰𐌷 𐌸𐌰𐌽 𐌹𐌽𐍃𐌰𐌽𐌳𐌴𐌹𐌸 𐌰𐌲𐌲𐌹𐌻𐌿𐌽𐍃 𐍃𐌴𐌹𐌽𐌰𐌽𐍃 𐌾𐌰𐌷 𐌲𐌰𐌻𐌹𐍃𐌹𐌸 𐌸𐌰𐌽𐍃 𐌲𐌰𐍅𐌰𐌻𐌹𐌳𐌰𐌽𐍃 𐍃𐌴𐌹𐌽𐌰𐌽𐍃 𐌰𐍆 𐍆𐌹𐌳𐍅𐍉𐍂 𐍅𐌹𐌽𐌳𐌰𐌼 𐍆𐍂𐌰𐌼 𐌰𐌽𐌳𐌾𐌰𐌼 𐌰𐌹𐍂𐌸𐍉𐍃 𐌿𐌽𐌳 𐌰𐌽𐌳𐌹 𐌷𐌹𐌼𐌹𐌽𐌹𐍃.
okay	1	ointment	balsanis	𐌱𐌰𐌻𐍃𐌰𐌽𐌹𐍃	yes	2	balsan: balsam (N.), ointment, perfumed ointment	3	balwaweis: baleful, malicious, wicked	3	asans: harvest (N.), harvest time, summertime	3	waldands: powerful, ruler (= waldands)	3	saltans: salted	But there were some who were indignant among themselves, saying, "Why has this ointment been wasted?	... _teins þis balsanis warþ?	... _𐍄𐌴𐌹𐌽𐍃 𐌸𐌹𐍃 𐌱𐌰𐌻𐍃𐌰𐌽𐌹𐍃 𐍅𐌰𐍂𐌸?
okay	1	poor	unledaim	𐌿𐌽𐌻𐌴𐌳𐌰𐌹𐌼	yes	2	unlēdi: indigence, poverty	3	unlēdjan: make poor	4	undrēdan: adduce, advance (V.), grant (V.), provide for	4	urrēdan: decide, derive from argument, determine, legislate, plan out	4	undarō: beneath, under	For this might have been sold for more than three hundred denarii, and given to the poor." They grumbled against her.	maht wesi auk þata balsan frabugjan in managizo þau þrija hunda skatte jah giban unledaim. jah andstaurraidedun þo.	𐌼𐌰𐌷𐍄 𐍅𐌴𐍃𐌹 𐌰𐌿𐌺 𐌸𐌰𐍄𐌰 𐌱𐌰𐌻𐍃𐌰𐌽 𐍆𐍂𐌰𐌱𐌿𐌲𐌾𐌰𐌽 𐌹𐌽 𐌼𐌰𐌽𐌰𐌲𐌹𐌶𐍉 𐌸𐌰𐌿 𐌸𐍂𐌹𐌾𐌰 𐌷𐌿𐌽𐌳𐌰 𐍃𐌺𐌰𐍄𐍄𐌴 𐌾𐌰𐌷 𐌲𐌹𐌱𐌰𐌽 𐌿𐌽𐌻𐌴𐌳𐌰𐌹𐌼. 𐌾𐌰𐌷 𐌰𐌽𐌳𐍃𐍄𐌰𐌿𐍂𐍂𐌰𐌹𐌳𐌴𐌳𐌿𐌽 𐌸𐍉.
okay	1	poor	unledans	𐌿𐌽𐌻𐌴𐌳𐌰𐌽𐍃	yes	2	unlēdjan: make poor	3	undrēdan: adduce, advance (V.), grant (V.), provide for	3	urrēdan: decide, derive from argument, determine, legislate, plan out	3	uslētan: exclude, let out, oust	3	undiwans: immortal	For you always have the poor with you, and whenever you want to, you can do them good; but you will not always have me.	sinteino auk þans unledans habaiþ miþ izwis, jah þan wileiþ, maguþ im waila taujan; iþ mik ni sinteino habaiþ.	𐍃𐌹𐌽𐍄𐌴𐌹𐌽𐍉 𐌰𐌿𐌺 𐌸𐌰𐌽𐍃 𐌿𐌽𐌻𐌴𐌳𐌰𐌽𐍃 𐌷𐌰𐌱𐌰𐌹𐌸 𐌼𐌹𐌸 𐌹𐌶𐍅𐌹𐍃, 𐌾𐌰𐌷 𐌸𐌰𐌽 𐍅𐌹𐌻𐌴𐌹𐌸, 𐌼𐌰𐌲𐌿𐌸 𐌹𐌼 𐍅𐌰𐌹𐌻𐌰 𐍄𐌰𐌿𐌾𐌰𐌽; 𐌹𐌸 𐌼𐌹𐌺 𐌽𐌹 𐍃𐌹𐌽𐍄𐌴𐌹𐌽𐍉 𐌷𐌰𐌱𐌰𐌹𐌸.
okay	1	want	wileiþ	𐍅𐌹𐌻𐌴𐌹𐌸	yes	2	miliþ: honey	2	wilþeis: undomesticated, wild	2	wiljei: willingness	3	bileiþan: abandon (V.), leave behind, relinquish	3	wēreis: agreeable, agreeing (Adj.)	For you always have the poor with you, and whenever you want to, you can do them good; but you will not always have me.	sinteino auk þans unledans habaiþ miþ izwis, jah þan wileiþ, maguþ im waila taujan; iþ mik ni sinteino habaiþ.	𐍃𐌹𐌽𐍄𐌴𐌹𐌽𐍉 𐌰𐌿𐌺 𐌸𐌰𐌽𐍃 𐌿𐌽𐌻𐌴𐌳𐌰𐌽𐍃 𐌷𐌰𐌱𐌰𐌹𐌸 𐌼𐌹𐌸 𐌹𐌶𐍅𐌹𐍃, 𐌾𐌰𐌷 𐌸𐌰𐌽 𐍅𐌹𐌻𐌴𐌹𐌸, 𐌼𐌰𐌲𐌿𐌸 𐌹𐌼 𐍅𐌰𐌹𐌻𐌰 𐍄𐌰𐌿𐌾𐌰𐌽; 𐌹𐌸 𐌼𐌹𐌺 𐌽𐌹 𐍃𐌹𐌽𐍄𐌴𐌹𐌽𐍉 𐌷𐌰𐌱𐌰𐌹𐌸.
okay	1	memorial	gamundai	𐌲𐌰𐌼𐌿𐌽𐌳𐌰𐌹	yes	2	gabundi: bond (N.), tie (N.)	2	gamunan: call to mind, keep in mind, remember	2	gamunds: memorial, memory, remembrance, reminder	3	gakunnan: acknowledge o.s. as subordinate, acquire knowledge of, be su...	3	gabinda: band (N.), bond (N.), ligament (N.), ligature	Most certainly I tell you, wherever this Good News may be preached throughout the whole world, that which this woman has done will also be spoken of for a memorial of her."	amen, qiþa izwis: þishvaruh þei merjada so aiwaggeljo and alla manaseþ, jah þatei gatawida so rodjada du gamundai izos.	𐌰𐌼𐌴𐌽, 𐌵𐌹𐌸𐌰 𐌹𐌶𐍅𐌹𐍃: 𐌸𐌹𐍃𐍈𐌰𐍂𐌿𐌷 𐌸𐌴𐌹 𐌼𐌴𐍂𐌾𐌰𐌳𐌰 𐍃𐍉 𐌰𐌹𐍅𐌰𐌲𐌲𐌴𐌻𐌾𐍉 𐌰𐌽𐌳 𐌰𐌻𐌻𐌰 𐌼𐌰𐌽𐌰𐍃𐌴𐌸, 𐌾𐌰𐌷 𐌸𐌰𐍄𐌴𐌹 𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌰 𐍃𐍉 𐍂𐍉𐌳𐌾𐌰𐌳𐌰 𐌳𐌿 𐌲𐌰𐌼𐌿𐌽𐌳𐌰𐌹 𐌹𐌶𐍉𐍃.
okay	1	twelve	twalibe	𐍄𐍅𐌰𐌻𐌹𐌱𐌴	yes	2	twalif: twelve	3	walisa: beloved, chosen (Adj.), espoused, genuine	3	dwaliþa: folly, foolishness	3	twai: two	4	dwalmōn: act like a madman, rave, speak like a madman	Judas Iscariot, who was one of the twelve, went away to the chief priests, that he might deliver him to them.	jah Iudas Iskarioteis, ains þize twalibe, galaiþ du þaim gudjam, ei galewidedi ina im.	𐌾𐌰𐌷 𐌹𐌿𐌳𐌰𐍃 𐌹𐍃𐌺𐌰𐍂𐌹𐍉𐍄𐌴𐌹𐍃, 𐌰𐌹𐌽𐍃 𐌸𐌹𐌶𐌴 𐍄𐍅𐌰𐌻𐌹𐌱𐌴, 𐌲𐌰𐌻𐌰𐌹𐌸 𐌳𐌿 𐌸𐌰𐌹𐌼 𐌲𐌿𐌳𐌾𐌰𐌼, 𐌴𐌹 𐌲𐌰𐌻𐌴𐍅𐌹𐌳𐌴𐌳𐌹 𐌹𐌽𐌰 𐌹𐌼.
