status	alignment_id	source	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	train_0200_d3	llm_diversify	1	tax office	motastada	𐌼𐍉𐍄𐌰𐍃𐍄𐌰𐌳𐌰	yes	2	mōtastaþs: customs post, place of admission-tax collection, tax office,...	4	andastaua: adversary in a lawsuit, legal opponent, opposing litigant	5	gastandan: abide, assume proper state, come to a halt, come to a standi...	After these things he went out, and saw a tax collector named Levi sitting at the tax office, and said to him, "Follow me!"	jah afar þata usiddja jah gasahv motari, namin Laiwwi, sitandan ana motastada, jah qaþ du imma: laistei afar mis.	𐌾𐌰𐌷 𐌰𐍆𐌰𐍂 𐌸𐌰𐍄𐌰 𐌿𐍃𐌹𐌳𐌳𐌾𐌰 𐌾𐌰𐌷 𐌲𐌰𐍃𐌰𐍈 𐌼𐍉𐍄𐌰𐍂𐌹, 𐌽𐌰𐌼𐌹𐌽 𐌻𐌰𐌹𐍅𐍅𐌹, 𐍃𐌹𐍄𐌰𐌽𐌳𐌰𐌽 𐌰𐌽𐌰 𐌼𐍉𐍄𐌰𐍃𐍄𐌰𐌳𐌰, 𐌾𐌰𐌷 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰: 𐌻𐌰𐌹𐍃𐍄𐌴𐌹 𐌰𐍆𐌰𐍂 𐌼𐌹𐍃.
okay	train_0207_d1	llm_diversify	1	tear	aftaurnid	𐌰𐍆𐍄𐌰𐌿𐍂𐌽𐌹𐌳	yes	2	aftaúrnan: be torn off, become torn off, tear off	4	faúrþis: aforetime, before that, beforehand, earlier	4	ataþni: the year at hand	He also told a parable to them. "No one puts a piece from a new garment on an old garment, or else he will tear the new, and also the piece from the new will not match the old.	qaþuh þan jah gajukon du im, þatei ainshun plat snagins niujis ni lagjid ana snagan fairnjana, aiþþau jah sa niuja aftaurnid, jah þamma fairnjin ni gatimid þata af þamma niujin.	𐌵𐌰𐌸𐌿𐌷 𐌸𐌰𐌽 𐌾𐌰𐌷 𐌲𐌰𐌾𐌿𐌺𐍉𐌽 𐌳𐌿 𐌹𐌼, 𐌸𐌰𐍄𐌴𐌹 𐌰𐌹𐌽𐍃𐌷𐌿𐌽 𐍀𐌻𐌰𐍄 𐍃𐌽𐌰𐌲𐌹𐌽𐍃 𐌽𐌹𐌿𐌾𐌹𐍃 𐌽𐌹 𐌻𐌰𐌲𐌾𐌹𐌳 𐌰𐌽𐌰 𐍃𐌽𐌰𐌲𐌰𐌽 𐍆𐌰𐌹𐍂𐌽𐌾𐌰𐌽𐌰, 𐌰𐌹𐌸𐌸𐌰𐌿 𐌾𐌰𐌷 𐍃𐌰 𐌽𐌹𐌿𐌾𐌰 𐌰𐍆𐍄𐌰𐌿𐍂𐌽𐌹𐌳, 𐌾𐌰𐌷 𐌸𐌰𐌼𐌼𐌰 𐍆𐌰𐌹𐍂𐌽𐌾𐌹𐌽 𐌽𐌹 𐌲𐌰𐍄𐌹𐌼𐌹𐌳 𐌸𐌰𐍄𐌰 𐌰𐍆 𐌸𐌰𐌼𐌼𐌰 𐌽𐌹𐌿𐌾𐌹𐌽.
okay	train_0365_d0	llm_diversify	1	fasting	fastubnja	𐍆𐌰𐍃𐍄𐌿𐌱𐌽𐌾𐌰	yes	2	fastubni: abstinence, fasting (N.), holding (N.), holding fast to, kee...	4	fastan: abstain from food, fast (V.), guard (V.), hold fast, hold fi...	4	faskja: bandage (N.)	They were all astonished at the majesty of God. But while all were marveling at all the things which Jesus did, he said to his disciples,	usfilmans þan waurþun allai ana þizai mikilein gudis. at allaim þan sildaleikjandam bi alla þoei gatawida Iesus qaþ Paitrus: frauja, duhve weis ni mahtedum usdreiban þamma? iþ Iesus qaþ: þata kuni ni usgaggiþ, nibai in bidom jah in fastubnja. qaþ þan du siponjam seinaim:	𐌿𐍃𐍆𐌹𐌻𐌼𐌰𐌽𐍃 𐌸𐌰𐌽 𐍅𐌰𐌿𐍂𐌸𐌿𐌽 𐌰𐌻𐌻𐌰𐌹 𐌰𐌽𐌰 𐌸𐌹𐌶𐌰𐌹 𐌼𐌹𐌺𐌹𐌻𐌴𐌹𐌽 𐌲𐌿𐌳𐌹𐍃. 𐌰𐍄 𐌰𐌻𐌻𐌰𐌹𐌼 𐌸𐌰𐌽 𐍃𐌹𐌻𐌳𐌰𐌻𐌴𐌹𐌺𐌾𐌰𐌽𐌳𐌰𐌼 𐌱𐌹 𐌰𐌻𐌻𐌰 𐌸𐍉𐌴𐌹 𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌰 𐌹𐌴𐍃𐌿𐍃 𐌵𐌰𐌸 𐍀𐌰𐌹𐍄𐍂𐌿𐍃: 𐍆𐍂𐌰𐌿𐌾𐌰, 𐌳𐌿𐍈𐌴 𐍅𐌴𐌹𐍃 𐌽𐌹 𐌼𐌰𐌷𐍄𐌴𐌳𐌿𐌼 𐌿𐍃𐌳𐍂𐌴𐌹𐌱𐌰𐌽 𐌸𐌰𐌼𐌼𐌰? 𐌹𐌸 𐌹𐌴𐍃𐌿𐍃 𐌵𐌰𐌸: 𐌸𐌰𐍄𐌰 𐌺𐌿𐌽𐌹 𐌽𐌹 𐌿𐍃𐌲𐌰𐌲𐌲𐌹𐌸, 𐌽𐌹𐌱𐌰𐌹 𐌹𐌽 𐌱𐌹𐌳𐍉𐌼 𐌾𐌰𐌷 𐌹𐌽 𐍆𐌰𐍃𐍄𐌿𐌱𐌽𐌾𐌰. 𐌵𐌰𐌸 𐌸𐌰𐌽 𐌳𐌿 𐍃𐌹𐍀𐍉𐌽𐌾𐌰𐌼 𐍃𐌴𐌹𐌽𐌰𐌹𐌼:
okay	train_0386_d0	llm_diversify	1	enter	inngaggaiþ	𐌹𐌽𐌽𐌲𐌰𐌲𐌲𐌰𐌹𐌸	yes	2	inngaggan: enter, go in, proceed on, progress (V.)	4	anagaggan: approach (V.), come by, come on	4	innatgaggan: come into, enter, get into, go into	Into whatever house you enter, first say, 'Peace be to this house.'	in þane gardei inngaggaiþ, frumist qiþaiþ: gawairþi þamma garda.	𐌹𐌽 𐌸𐌰𐌽𐌴 𐌲𐌰𐍂𐌳𐌴𐌹 𐌹𐌽𐌽𐌲𐌰𐌲𐌲𐌰𐌹𐌸, 𐍆𐍂𐌿𐌼𐌹𐍃𐍄 𐌵𐌹𐌸𐌰𐌹𐌸: 𐌲𐌰𐍅𐌰𐌹𐍂𐌸𐌹 𐌸𐌰𐌼𐌼𐌰 𐌲𐌰𐍂𐌳𐌰.
okay	train_0697_d0	llm_diversify	1	grew up	ufarstigun	𐌿𐍆𐌰𐍂𐍃𐍄𐌹𐌲𐌿𐌽	yes	2	ufarsteigan: climb up beyond, go up, surpass in climbing	4	ufarwisan: be above, be over, be superior to, exceed	4	ufarleiþan: cross over, go across, pass over	Others fell among the thorns, and the thorns grew up, and choked it, and it yielded no fruit.	jah sum gadraus in þaurnuns; jah ufarstigun þai þaurnjus jah afhvapidedun þata, jah akran ni gaf.	𐌾𐌰𐌷 𐍃𐌿𐌼 𐌲𐌰𐌳𐍂𐌰𐌿𐍃 𐌹𐌽 𐌸𐌰𐌿𐍂𐌽𐌿𐌽𐍃; 𐌾𐌰𐌷 𐌿𐍆𐌰𐍂𐍃𐍄𐌹𐌲𐌿𐌽 𐌸𐌰𐌹 𐌸𐌰𐌿𐍂𐌽𐌾𐌿𐍃 𐌾𐌰𐌷 𐌰𐍆𐍈𐌰𐍀𐌹𐌳𐌴𐌳𐌿𐌽 𐌸𐌰𐍄𐌰, 𐌾𐌰𐌷 𐌰𐌺𐍂𐌰𐌽 𐌽𐌹 𐌲𐌰𐍆.
okay	train_0698_d1	llm_diversify	1	growing up	urrinnando	𐌿𐍂𐍂𐌹𐌽𐌽𐌰𐌽𐌳𐍉	yes	2	urrinnan: come forth, come up (of plant seed or the sun), emerge, rise...	4	faúrrinnan: be a precursor, go before, precede, run before	4	birinnan: gather around, run about, run around, surround (V.)	Others fell into the good ground, and yielded fruit, growing up and increasing. Some brought forth thirty times, some sixty times, and some one hundred times as much."	jah sum gadraus in airþa goda jah gaf akran urrinnando jah wahsjando, jah bar ain ·l· jah ain ·j· jah ain ·r·	𐌾𐌰𐌷 𐍃𐌿𐌼 𐌲𐌰𐌳𐍂𐌰𐌿𐍃 𐌹𐌽 𐌰𐌹𐍂𐌸𐌰 𐌲𐍉𐌳𐌰 𐌾𐌰𐌷 𐌲𐌰𐍆 𐌰𐌺𐍂𐌰𐌽 𐌿𐍂𐍂𐌹𐌽𐌽𐌰𐌽𐌳𐍉 𐌾𐌰𐌷 𐍅𐌰𐌷𐍃𐌾𐌰𐌽𐌳𐍉, 𐌾𐌰𐌷 𐌱𐌰𐍂 𐌰𐌹𐌽 ·𐌻· 𐌾𐌰𐌷 𐌰𐌹𐌽 ·𐌾· 𐌾𐌰𐌷 𐌰𐌹𐌽 ·𐍂·
okay	train_0875_d0	llm_diversify	1	handed over	atgibada	𐌰𐍄𐌲𐌹𐌱𐌰𐌳𐌰	yes	2	atgiban: deliver into the custody of, give over to, give unto	4	gibla: edge of a roof peak, gable	4	atgagg: access (N.), approach (N.)	For he was teaching his disciples, and said to them, "The Son of Man is being handed over to the hands of men, and they will kill him; and when he is killed, on the third day he will rise again."	unte laisida siponjans seinans jah qaþ du im þatei sunus mans atgibada in handuns manne, jah usqimand imma, jah usqistiþs þridjin daga usstandiþ.	𐌿𐌽𐍄𐌴 𐌻𐌰𐌹𐍃𐌹𐌳𐌰 𐍃𐌹𐍀𐍉𐌽𐌾𐌰𐌽𐍃 𐍃𐌴𐌹𐌽𐌰𐌽𐍃 𐌾𐌰𐌷 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼 𐌸𐌰𐍄𐌴𐌹 𐍃𐌿𐌽𐌿𐍃 𐌼𐌰𐌽𐍃 𐌰𐍄𐌲𐌹𐌱𐌰𐌳𐌰 𐌹𐌽 𐌷𐌰𐌽𐌳𐌿𐌽𐍃 𐌼𐌰𐌽𐌽𐌴, 𐌾𐌰𐌷 𐌿𐍃𐌵𐌹𐌼𐌰𐌽𐌳 𐌹𐌼𐌼𐌰, 𐌾𐌰𐌷 𐌿𐍃𐌵𐌹𐍃𐍄𐌹𐌸𐍃 𐌸𐍂𐌹𐌳𐌾𐌹𐌽 𐌳𐌰𐌲𐌰 𐌿𐍃𐍃𐍄𐌰𐌽𐌳𐌹𐌸.
okay	train_1029_d0	llm_diversify	1	made with hands	handuwaurhton	𐌷𐌰𐌽𐌳𐌿𐍅𐌰𐌿𐍂𐌷𐍄𐍉𐌽	yes	2	handuwaúrhts: hand-wrought, made by hands	4	unhanduwaúrhts: non-handmade	5	andwaúrdjan: answer (V.), answer back to, contradict, talk back to	"We heard him say, 'I will destroy this temple that is made with hands, and in three days I will build another made without hands.'"	þatei weis gahausidedum qiþandan ina þatei ik gataira alh þo handuwaurhton jah bi þrins dagans anþara unhanduwaurhta gatimrja.	𐌸𐌰𐍄𐌴𐌹 𐍅𐌴𐌹𐍃 𐌲𐌰𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌼 𐌵𐌹𐌸𐌰𐌽𐌳𐌰𐌽 𐌹𐌽𐌰 𐌸𐌰𐍄𐌴𐌹 𐌹𐌺 𐌲𐌰𐍄𐌰𐌹𐍂𐌰 𐌰𐌻𐌷 𐌸𐍉 𐌷𐌰𐌽𐌳𐌿𐍅𐌰𐌿𐍂𐌷𐍄𐍉𐌽 𐌾𐌰𐌷 𐌱𐌹 𐌸𐍂𐌹𐌽𐍃 𐌳𐌰𐌲𐌰𐌽𐍃 𐌰𐌽𐌸𐌰𐍂𐌰 𐌿𐌽𐌷𐌰𐌽𐌳𐌿𐍅𐌰𐌿𐍂𐌷𐍄𐌰 𐌲𐌰𐍄𐌹𐌼𐍂𐌾𐌰.
okay	train_1029_d2	llm_diversify	1	made with hands	handuwaurhton	𐌷𐌰𐌽𐌳𐌿𐍅𐌰𐌿𐍂𐌷𐍄𐍉𐌽	yes	2	handuwaúrhts: hand-wrought, made by hands	4	unhanduwaúrhts: non-handmade	5	andwaúrdjan: answer (V.), answer back to, contradict, talk back to	"We heard him say, 'I will destroy this temple that is made with hands, and in three days I will build another made without hands.'"	þatei weis gahausidedum qiþandan ina þatei ik gataira alh þo handuwaurhton jah bi þrins dagans anþara unhanduwaurhta gatimrja.	𐌸𐌰𐍄𐌴𐌹 𐍅𐌴𐌹𐍃 𐌲𐌰𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌼 𐌵𐌹𐌸𐌰𐌽𐌳𐌰𐌽 𐌹𐌽𐌰 𐌸𐌰𐍄𐌴𐌹 𐌹𐌺 𐌲𐌰𐍄𐌰𐌹𐍂𐌰 𐌰𐌻𐌷 𐌸𐍉 𐌷𐌰𐌽𐌳𐌿𐍅𐌰𐌿𐍂𐌷𐍄𐍉𐌽 𐌾𐌰𐌷 𐌱𐌹 𐌸𐍂𐌹𐌽𐍃 𐌳𐌰𐌲𐌰𐌽𐍃 𐌰𐌽𐌸𐌰𐍂𐌰 𐌿𐌽𐌷𐌰𐌽𐌳𐌿𐍅𐌰𐌿𐍂𐌷𐍄𐌰 𐌲𐌰𐍄𐌹𐌼𐍂𐌾𐌰.
okay	train_1031_d0	llm_diversify	1	stood up	usstandands	𐌿𐍃𐍃𐍄𐌰𐌽𐌳𐌰𐌽𐌳𐍃	yes	2	usstandan: arise, emerge, proceed out, rise up, stand up	4	gastandan: abide, assume proper state, come to a halt, come to a standi...	4	atstandan: be near, come to, come to stand near, stand adjacently, stan...	The high priest stood up in the midst, and asked Jesus, "Have you no answer? What is it which these testify against you?"	jah usstandands sa auhumista gudja in midjaim frah Iesu qiþands: niu andhafjis waiht, hva þai ana þuk weitwodjand?	𐌾𐌰𐌷 𐌿𐍃𐍃𐍄𐌰𐌽𐌳𐌰𐌽𐌳𐍃 𐍃𐌰 𐌰𐌿𐌷𐌿𐌼𐌹𐍃𐍄𐌰 𐌲𐌿𐌳𐌾𐌰 𐌹𐌽 𐌼𐌹𐌳𐌾𐌰𐌹𐌼 𐍆𐍂𐌰𐌷 𐌹𐌴𐍃𐌿 𐌵𐌹𐌸𐌰𐌽𐌳𐍃: 𐌽𐌹𐌿 𐌰𐌽𐌳𐌷𐌰𐍆𐌾𐌹𐍃 𐍅𐌰𐌹𐌷𐍄, 𐍈𐌰 𐌸𐌰𐌹 𐌰𐌽𐌰 𐌸𐌿𐌺 𐍅𐌴𐌹𐍄𐍅𐍉𐌳𐌾𐌰𐌽𐌳?
okay	train_1151_d0	llm_diversify	1	enter	inngaleiþiþ	𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌹𐌸	yes	2	inngaleiþan: enter, go in, pass in	4	ingaleikōn: change the resemblance into, make the appearance similar to,...	5	miþinngaleiþan: go along into, go in together with	Not everyone who says to me, 'Lord, Lord,' will enter into the Kingdom of Heaven; but he who does the will of my Father who is in heaven.	ni hvazuh saei qiþiþ mis: frauja, frauja! inngaleiþiþ in þiudangardja himine, ak sa taujands wiljan attins meinis þis in himinam.	𐌽𐌹 𐍈𐌰𐌶𐌿𐌷 𐍃𐌰𐌴𐌹 𐌵𐌹𐌸𐌹𐌸 𐌼𐌹𐍃: 𐍆𐍂𐌰𐌿𐌾𐌰, 𐍆𐍂𐌰𐌿𐌾𐌰! 𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌹𐌸 𐌹𐌽 𐌸𐌹𐌿𐌳𐌰𐌽𐌲𐌰𐍂𐌳𐌾𐌰 𐌷𐌹𐌼𐌹𐌽𐌴, 𐌰𐌺 𐍃𐌰 𐍄𐌰𐌿𐌾𐌰𐌽𐌳𐍃 𐍅𐌹𐌻𐌾𐌰𐌽 𐌰𐍄𐍄𐌹𐌽𐍃 𐌼𐌴𐌹𐌽𐌹𐍃 𐌸𐌹𐍃 𐌹𐌽 𐌷𐌹𐌼𐌹𐌽𐌰𐌼.
okay	train_1151_d1	llm_diversify	1	enter	inngaleiþiþ	𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌹𐌸	yes	2	inngaleiþan: enter, go in, pass in	4	ingaleikōn: change the resemblance into, make the appearance similar to,...	5	miþinngaleiþan: go along into, go in together with	Not everyone who says to me, 'Lord, Lord,' will enter into the Kingdom of Heaven; but he who does the will of my Father who is in heaven.	ni hvazuh saei qiþiþ mis: frauja, frauja! inngaleiþiþ in þiudangardja himine, ak sa taujands wiljan attins meinis þis in himinam.	𐌽𐌹 𐍈𐌰𐌶𐌿𐌷 𐍃𐌰𐌴𐌹 𐌵𐌹𐌸𐌹𐌸 𐌼𐌹𐍃: 𐍆𐍂𐌰𐌿𐌾𐌰, 𐍆𐍂𐌰𐌿𐌾𐌰! 𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌹𐌸 𐌹𐌽 𐌸𐌹𐌿𐌳𐌰𐌽𐌲𐌰𐍂𐌳𐌾𐌰 𐌷𐌹𐌼𐌹𐌽𐌴, 𐌰𐌺 𐍃𐌰 𐍄𐌰𐌿𐌾𐌰𐌽𐌳𐍃 𐍅𐌹𐌻𐌾𐌰𐌽 𐌰𐍄𐍄𐌹𐌽𐍃 𐌼𐌴𐌹𐌽𐌹𐍃 𐌸𐌹𐍃 𐌹𐌽 𐌷𐌹𐌼𐌹𐌽𐌰𐌼.
okay	train_1188_d1	llm_diversify	1	Get up	urreisands	𐌿𐍂𐍂𐌴𐌹𐍃𐌰𐌽𐌳𐍃	yes	2	urreisan: arise, get up, rise (V.)	4	urrēdan: decide, derive from argument, determine, legislate, plan out	4	urrists: arising (N.), rising up	But that you may know that the Son of Man has authority on earth to forgive sins..." (then he said to the paralytic), "Get up, and take up your mat, and go up to your house."	Aþþan ei witeiþ þatei waldufni habaiþ sa sunus mans ana airþai afleitan frawaurhtins, þanuh qaþ du þamma usliþin: urreisands nim þana ligr þeinana jah gagg in gard þeinana.	𐌰𐌸𐌸𐌰𐌽 𐌴𐌹 𐍅𐌹𐍄𐌴𐌹𐌸 𐌸𐌰𐍄𐌴𐌹 𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹 𐌷𐌰𐌱𐌰𐌹𐌸 𐍃𐌰 𐍃𐌿𐌽𐌿𐍃 𐌼𐌰𐌽𐍃 𐌰𐌽𐌰 𐌰𐌹𐍂𐌸𐌰𐌹 𐌰𐍆𐌻𐌴𐌹𐍄𐌰𐌽 𐍆𐍂𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌹𐌽𐍃, 𐌸𐌰𐌽𐌿𐌷 𐌵𐌰𐌸 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰 𐌿𐍃𐌻𐌹𐌸𐌹𐌽: 𐌿𐍂𐍂𐌴𐌹𐍃𐌰𐌽𐌳𐍃 𐌽𐌹𐌼 𐌸𐌰𐌽𐌰 𐌻𐌹𐌲𐍂 𐌸𐌴𐌹𐌽𐌰𐌽𐌰 𐌾𐌰𐌷 𐌲𐌰𐌲𐌲 𐌹𐌽 𐌲𐌰𐍂𐌳 𐌸𐌴𐌹𐌽𐌰𐌽𐌰.
okay	train_1198_d0	llm_diversify	1	got up	urreisands	𐌿𐍂𐍂𐌴𐌹𐍃𐌰𐌽𐌳𐍃	yes	2	urreisan: arise, get up, rise (V.)	4	urrēdan: decide, derive from argument, determine, legislate, plan out	4	urrists: arising (N.), rising up	Jesus got up and followed him, as did his disciples.	jah urreisands Iesus iddja afar imma jah siponjos is.	𐌾𐌰𐌷 𐌿𐍂𐍂𐌴𐌹𐍃𐌰𐌽𐌳𐍃 𐌹𐌴𐍃𐌿𐍃 𐌹𐌳𐌳𐌾𐌰 𐌰𐍆𐌰𐍂 𐌹𐌼𐌼𐌰 𐌾𐌰𐌷 𐍃𐌹𐍀𐍉𐌽𐌾𐍉𐍃 𐌹𐍃.
okay	train_0756_d1	llm_diversify	1	synagogue ruler's	swnagogafada	𐍃𐍅𐌽𐌰𐌲𐍉𐌲𐌰𐍆𐌰𐌳𐌰	yes	2	swnagōgafaþs: ruler of the synagogue, synagogue leader	5	swnagōgē: synagogue	6	swaggwjan: make sway away from, make veer away from	While he was still speaking, they came from the synagogue ruler's house saying, "Your daughter is dead. Why bother the Teacher any more?"	nauhþanuh imma rodjandin qemun fram þamma swnagogafada, qiþandans þatei dauhtar þeina gaswalt; hva þanamais draibeis þana laisari?	𐌽𐌰𐌿𐌷𐌸𐌰𐌽𐌿𐌷 𐌹𐌼𐌼𐌰 𐍂𐍉𐌳𐌾𐌰𐌽𐌳𐌹𐌽 𐌵𐌴𐌼𐌿𐌽 𐍆𐍂𐌰𐌼 𐌸𐌰𐌼𐌼𐌰 𐍃𐍅𐌽𐌰𐌲𐍉𐌲𐌰𐍆𐌰𐌳𐌰, 𐌵𐌹𐌸𐌰𐌽𐌳𐌰𐌽𐍃 𐌸𐌰𐍄𐌴𐌹 𐌳𐌰𐌿𐌷𐍄𐌰𐍂 𐌸𐌴𐌹𐌽𐌰 𐌲𐌰𐍃𐍅𐌰𐌻𐍄; 𐍈𐌰 𐌸𐌰𐌽𐌰𐌼𐌰𐌹𐍃 𐌳𐍂𐌰𐌹𐌱𐌴𐌹𐍃 𐌸𐌰𐌽𐌰 𐌻𐌰𐌹𐍃𐌰𐍂𐌹?
okay	train_1297_d2	llm_diversify	1	Preparation Day	paraskaiwein	𐍀𐌰𐍂𐌰𐍃𐌺𐌰𐌹𐍅𐌴𐌹𐌽	yes	2	paraskaíwē: day of preparation	5	gaskadweins: clothing, covering (N.), covering apparel, „shading“ (N.)	5	gaskaideins: difference, distinction, separateness	Now on the next day, which was the day after the Preparation Day, the chief priests and the Pharisees were gathered together to Pilate,	iftumin þan daga, saei ist afar paraskaiwein, gaqemun auhumistans gudjans jah Fareisaieis du Peilatau	𐌹𐍆𐍄𐌿𐌼𐌹𐌽 𐌸𐌰𐌽 𐌳𐌰𐌲𐌰, 𐍃𐌰𐌴𐌹 𐌹𐍃𐍄 𐌰𐍆𐌰𐍂 𐍀𐌰𐍂𐌰𐍃𐌺𐌰𐌹𐍅𐌴𐌹𐌽, 𐌲𐌰𐌵𐌴𐌼𐌿𐌽 𐌰𐌿𐌷𐌿𐌼𐌹𐍃𐍄𐌰𐌽𐍃 𐌲𐌿𐌳𐌾𐌰𐌽𐍃 𐌾𐌰𐌷 𐍆𐌰𐍂𐌴𐌹𐍃𐌰𐌹𐌴𐌹𐍃 𐌳𐌿 𐍀𐌴𐌹𐌻𐌰𐍄𐌰𐌿
okay	train_0071_d0	llm_diversify	1	enroll	melidai	𐌼𐌴𐌻𐌹𐌳𐌰𐌹	yes	3	beidan: await, look for, wait for	3	mēla: bushel (1), measure of grain, peck-measure	3	mēljan: enroll, inscribe, record (2), register (V.), write, write do...	All went to enroll themselves, everyone to his own city.	jah iddjedun allai, ei melidai weseina, hvarjizuh in seinai baurg.	𐌾𐌰𐌷 𐌹𐌳𐌳𐌾𐌴𐌳𐌿𐌽 𐌰𐌻𐌻𐌰𐌹, 𐌴𐌹 𐌼𐌴𐌻𐌹𐌳𐌰𐌹 𐍅𐌴𐍃𐌴𐌹𐌽𐌰, 𐍈𐌰𐍂𐌾𐌹𐌶𐌿𐌷 𐌹𐌽 𐍃𐌴𐌹𐌽𐌰𐌹 𐌱𐌰𐌿𐍂𐌲.
okay	train_0119_d0	llm_diversify	1	do	taujaima	𐍄𐌰𐌿𐌾𐌰𐌹𐌼𐌰	yes	3	taujan: act (V.), construct (V.), do, engage in, execute, form (V.),...	3	taujands: culprit	4	gauja: inhabitant of a region, people of a country	The multitudes asked him, "What then must we do?"	jah frehun ina manageins qiþandans: an hva taujaima?	𐌾𐌰𐌷 𐍆𐍂𐌴𐌷𐌿𐌽 𐌹𐌽𐌰 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽𐍃 𐌵𐌹𐌸𐌰𐌽𐌳𐌰𐌽𐍃: 𐌰𐌽 𐍈𐌰 𐍄𐌰𐌿𐌾𐌰𐌹𐌼𐌰?
okay	train_0202_d0	llm_diversify	1	tax collectors	motarje	𐌼𐍉𐍄𐌰𐍂𐌾𐌴	yes	3	mōta: admission tax, customs duties, import tax	3	mōtan: be admitted, be permitted in, find admission	3	mōtāreis: admission-fee collector, publican, tax collector, tolltaker	Levi made a great feast for him in his house. There was a great crowd of tax collectors and others who were reclining with them.	jah gawaurhta dauht mikila Laiwweis imma in garda seinamma, jah was managei motarje mikila jah anþaraize, þaiei wesun miþ im anakumbjandans.	𐌾𐌰𐌷 𐌲𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌰 𐌳𐌰𐌿𐌷𐍄 𐌼𐌹𐌺𐌹𐌻𐌰 𐌻𐌰𐌹𐍅𐍅𐌴𐌹𐍃 𐌹𐌼𐌼𐌰 𐌹𐌽 𐌲𐌰𐍂𐌳𐌰 𐍃𐌴𐌹𐌽𐌰𐌼𐌼𐌰, 𐌾𐌰𐌷 𐍅𐌰𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹 𐌼𐍉𐍄𐌰𐍂𐌾𐌴 𐌼𐌹𐌺𐌹𐌻𐌰 𐌾𐌰𐌷 𐌰𐌽𐌸𐌰𐍂𐌰𐌹𐌶𐌴, 𐌸𐌰𐌹𐌴𐌹 𐍅𐌴𐍃𐌿𐌽 𐌼𐌹𐌸 𐌹𐌼 𐌰𐌽𐌰𐌺𐌿𐌼𐌱𐌾𐌰𐌽𐌳𐌰𐌽𐍃.
okay	train_0361_d0	llm_diversify	1	called out	ufwopida	𐌿𐍆𐍅𐍉𐍀𐌹𐌳𐌰	yes	3	ufwōpjan: call out, cry aloud, cry out, exclaim	3	ufwaíra: married	4	spwreida: basket (N.)	Behold, a man from the crowd called out, saying, "Teacher, I beg you to look at my son, for he is my only child.	jah sai, manna us þizai managein ufwopida qiþands: laisari, bidja þuk insaihvan du sunu meinamma, unte ainaha mis ist.	𐌾𐌰𐌷 𐍃𐌰𐌹, 𐌼𐌰𐌽𐌽𐌰 𐌿𐍃 𐌸𐌹𐌶𐌰𐌹 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽 𐌿𐍆𐍅𐍉𐍀𐌹𐌳𐌰 𐌵𐌹𐌸𐌰𐌽𐌳𐍃: 𐌻𐌰𐌹𐍃𐌰𐍂𐌹, 𐌱𐌹𐌳𐌾𐌰 𐌸𐌿𐌺 𐌹𐌽𐍃𐌰𐌹𐍈𐌰𐌽 𐌳𐌿 𐍃𐌿𐌽𐌿 𐌼𐌴𐌹𐌽𐌰𐌼𐌼𐌰, 𐌿𐌽𐍄𐌴 𐌰𐌹𐌽𐌰𐌷𐌰 𐌼𐌹𐍃 𐌹𐍃𐍄.
